Date,PM2.5,AOD,Temperature,RH,Wind Speed,Solar Rad,BP,Rain,Month,DayOfYear,Year,Season_ord,AOD_Loading_ord,Rain_Status_ord,Humidity_ord,Temp_ord,Wind_Polluted,Wind_Origin_missing,WindDir_sin,WindDir_cos,WindDir_missing,GeoZone_enc,Station_enc,Latitude,Longitude
2015-02-11,148.1686816098722,0.683831395,23.15375,63.07750000000001,0.6045833333333334,194.23416666666665,1015.6966666666668,0.0,2,42,2015,4,2,0.0,2.0,2.0,1.0,0.0,-0.8681194144367064,0.4963553991628076,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-12,146.97838066113695,1.066313953,22.094166666666663,62.95416666666667,0.5962500000000001,192.1570833333333,1014.0508333333332,0.0,2,43,2015,4,3,0.0,2.0,2.0,0.0,0.0,-0.8677365391273534,-0.4970244447341429,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-13,147.28194356632807,1.141156977,22.996666666666663,67.15833333333333,0.6029166666666667,165.47875,1012.41125,0.0,2,44,2015,4,3,0.0,2.0,2.0,0.0,0.0,-0.8108425565258597,-0.5852643407269984,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-15,140.6541699390952,0.628290698,23.63083333333333,78.34791666666666,0.705,129.63833333333332,1012.6075,0.02,2,46,2015,4,2,1.0,3.0,2.0,0.0,0.0,0.9323422086641044,-0.36157710926348685,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-16,139.53646311902423,1.150633721,25.744000000000003,64.08200000000001,0.5313333333333333,263.40666666666664,1014.3086666666668,0.0,2,47,2015,4,3,0.0,2.0,2.0,0.0,0.0,-0.6708322828911855,-0.7416090939511195,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-17,140.91512004854852,0.645546512,24.3475,71.64333333333333,0.5729166666666666,171.10833333333335,1012.80625,0.0,2,48,2015,4,2,0.0,2.0,2.0,0.0,0.0,-0.3710842283744609,-0.928599211421015,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-19,132.09854194024174,0.93680814,25.2975,65.1925,0.64,203.67916666666667,1012.8408333333332,0.11,2,50,2015,4,3,1.0,2.0,2.0,0.0,0.0,0.8220777967852468,-0.5693751803799622,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-20,129.80890486003184,1.197488372,24.974166666666665,75.91208333333334,0.5954166666666666,194.0445833333333,1013.98875,0.16,2,51,2015,4,3,1.0,3.0,2.0,0.0,0.0,-0.6232030412873257,-0.7820600803839995,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-21,124.81082855162728,0.991872093,25.719166666666663,75.63125000000001,0.7541666666666668,190.94416666666663,1012.6195833333333,0.2,2,52,2015,4,3,1.0,3.0,2.0,0.0,0.0,-0.19342104194459697,-0.9811158446040236,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-22,118.7418661910744,0.658075581,25.29478260869565,77.70869565217392,0.8717391304347827,181.9486956521739,1012.892608695652,0.16,2,53,2015,4,2,1.0,3.0,2.0,0.0,0.0,0.2187060333550989,-0.9757907926262055,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-23,114.28922194155496,0.748546512,26.25583333333333,72.54791666666667,0.7358333333333333,203.7720833333333,1013.4229166666668,7.01,2,54,2015,4,2,2.0,2.0,2.0,0.0,0.0,0.23169838361319461,-0.9727876741771726,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-24,108.19795089646368,0.71402907,26.54833333333333,73.10333333333334,1.2016666666666669,203.40708333333336,1011.8279166666666,75.53,2,55,2015,4,2,2.0,2.0,2.0,0.0,0.0,0.24589249161657478,-0.9692971074787093,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-25,102.61797520698764,0.671573171,27.270454545454548,75.98681818181818,0.9372727272727274,192.9422727272727,1009.8031818181818,83.99,2,56,2015,4,2,2.0,3.0,2.0,0.0,0.0,0.27663621168576386,-0.9609747168287776,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-26,97.54741494336815,0.748860465,27.473333333333333,73.29208333333334,0.9629166666666666,212.21041666666667,1009.1641666666666,108.16,2,57,2015,4,2,2.0,2.0,2.0,0.0,0.0,0.09721378066377774,-0.9952635233188519,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-27,92.6446449205266,0.645132911,26.831666666666667,75.63041666666668,1.24625,212.52041666666665,1010.5141666666668,114.57,2,58,2015,4,2,2.0,3.0,2.0,0.0,0.0,0.20153381437444942,-0.979481557592426,0.0,83.5885,89.5677,22.709818,90.362498
2015-02-28,88.42673626051865,0.956111111,27.633750000000003,71.51916666666666,0.7841666666666667,214.0825,1012.1116666666668,124.03,2,59,2015,4,3,2.0,2.0,2.0,0.0,0.0,-0.2041472311640268,-0.9789401963389088,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-01,86.76880314049693,0.493810127,28.31083333333333,70.60166666666667,0.7504166666666667,196.95375,1012.66,127.74,3,60,2015,3,2,2.0,2.0,3.0,0.0,0.0,-0.8524957425616709,-0.5227341665839582,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-02,86.28306645268921,0.475116279,27.702,66.021,0.8675,159.9855,1012.7175,114.8,3,61,2015,3,2,2.0,2.0,2.0,0.0,0.0,-0.9746265899788317,-0.22383701683643484,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-04,87.60027947234641,0.491767442,24.400454545454544,80.63909090909091,0.8754545454545455,130.43045454545455,1010.9545454545456,3.12,3,63,2015,3,2,1.0,3.0,2.0,0.0,0.0,0.6688475689632746,-0.7433995759293367,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-05,85.82694315166623,0.45294186,25.41,64.2909090909091,0.6472727272727273,243.24681818181816,1013.27,0.53,3,64,2015,3,2,1.0,2.0,2.0,0.0,0.0,-0.9789759466925582,-0.20397572354917495,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-06,84.85592921001788,0.44930814,24.0075,59.46458333333334,0.8004166666666667,254.40291666666667,1014.5304166666666,0.0,3,65,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9065043843393609,-0.4221964011849419,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-07,88.116247519595,0.330563953,24.30625,61.66458333333333,0.6699999999999999,244.4154166666667,1013.7066666666666,0.0,3,66,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.8236522129038372,-0.5670952584695204,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-08,89.8264749464565,0.319518293,25.73375,55.95416666666667,0.64125,256.57,1013.9983333333332,0.0,3,67,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9999781030586176,-0.006617658444562109,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-09,91.61420755076313,0.598686047,26.555833333333336,56.76958333333334,0.5783333333333334,252.69000000000003,1014.7020833333332,0.0,3,68,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.930622648057005,-0.3659801728555357,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-10,94.07823460452728,0.561069767,27.24043478260869,55.26347826086956,0.6769565217391305,217.6526086956522,1014.1495652173912,0.0,3,69,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9744212500130904,-0.2247292315719662,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-11,99.64945563094616,0.283738372,27.06875,55.845416666666665,0.4416666666666666,232.33166666666668,1015.16375,0.0,3,70,2015,3,1,0.0,2.0,2.0,0.0,0.0,-0.6021924655894728,-0.7983509468819283,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-12,101.17150616557,0.481540698,26.05125,52.75875,0.5625,263.62916666666666,1014.6454166666668,0.0,3,71,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9223892823761163,-0.3862615846258506,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-13,102.8301347375795,0.83855814,26.44375,56.27166666666667,0.6220833333333333,239.09875,1013.1258333333334,0.0,3,72,2015,3,3,0.0,2.0,2.0,0.0,0.0,-0.9878877532842104,-0.15517018692737045,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-14,103.74879085462722,0.656581395,28.277916666666663,55.51291666666666,0.6104166666666667,218.8395833333333,1014.0733333333332,0.0,3,73,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.4549751186924592,-0.890504150114295,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-15,104.17167411466164,0.694827381,29.39625,64.42291666666667,0.7491666666666666,213.05125,1014.5579166666666,0.0,3,74,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.8076255252272224,-0.5896956935585109,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-16,101.54701826741368,0.745116279,28.249583333333334,55.41833333333333,0.4741666666666667,230.18125,1015.4,0.0,3,75,2015,3,2,0.0,2.0,3.0,1.0,0.0,-0.7373166398074508,0.675547313415611,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-17,100.3186842664501,0.944819767,28.214583333333334,61.13125,0.6516666666666667,227.15125,1012.0370833333332,0.0,3,76,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.16524125940288925,-0.9862531755036062,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-18,98.49262711663378,0.735953488,28.3495652173913,67.7004347826087,0.6908695652173913,193.60130434782607,1010.3773913043478,0.0,3,77,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.8825018791624833,-0.47030887007868094,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-19,99.02540764470882,0.341616279,28.784166666666668,56.9425,0.4629166666666666,237.9533333333333,1012.07,0.0,3,78,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.9996275804882013,-0.02728919799672729,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-20,100.03635653826149,0.465505814,27.07238095238095,57.21809523809524,0.6561904761904762,173.17095238095237,1013.102380952381,0.0,3,79,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.3119164370697319,-0.9501095390983736,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-21,99.34108051105068,0.444116279,27.74708333333333,50.85416666666666,0.6841666666666666,254.59625,1012.3995833333332,0.0,3,80,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9307822484385638,-0.36557407729713504,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-22,98.52317518404912,0.536366279,27.799565217391304,53.88739130434783,0.8156521739130433,214.58347826086955,1010.8969565217392,0.0,3,81,2015,3,2,0.0,2.0,2.0,0.0,0.0,-0.9900172414110451,-0.14094630789369583,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-23,96.05945474889955,0.70525,29.24291666666667,55.974583333333335,0.6908333333333333,237.8295833333333,1009.2475,0.0,3,82,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.6707826645614388,-0.7416539738475459,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-24,93.4504678184671,0.638302326,30.28190476190476,62.760000000000005,0.8328571428571427,240.98142857142847,1009.9328571428572,0.0,3,83,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.6234183226488874,-0.7818884798906093,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-25,90.29461439544994,1.052825581,29.505,70.13916666666667,1.0391666666666668,204.8083333333333,1012.0654166666668,0.03,3,84,2015,3,3,1.0,2.0,3.0,0.0,0.0,-0.526485989887951,-0.8501838050984648,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-26,86.64712730167874,0.945285714,28.41958333333333,66.65958333333333,0.9775,214.98666666666668,1014.5916666666668,0.0,3,85,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.6640186559783335,-0.747716005253818,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-29,78.45962631200793,0.909666667,28.719583333333333,74.62916666666666,1.0166666666666666,215.06708333333333,1011.03375,0.0,3,88,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.5188727281616285,-0.8548515028764404,0.0,83.5885,89.5677,22.709818,90.362498
2015-03-30,74.67195290075081,1.559492958,29.365,72.11625,0.93375,219.38916666666668,1010.5495833333332,0.0,3,89,2015,3,3,0.0,2.0,3.0,0.0,0.0,-0.027957985554568618,-0.9996090991201163,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-01,71.92267623754981,1.004363636,27.53857142857143,75.63952380952381,1.301904761904762,189.9061904761905,1009.2009523809523,0.08,4,91,2015,3,3,1.0,3.0,2.0,0.0,0.0,0.8365549132980135,-0.5478830870148786,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-02,68.68478290333493,0.937,29.500416666666663,75.05458333333333,1.30875,232.92666666666665,1005.8341666666666,0.02,4,92,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.4127931398125397,-0.9108248040779879,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-03,65.86573685659894,0.678534884,30.60833333333333,73.40541666666667,1.4104166666666669,224.3429166666667,1004.0308333333334,0.08,4,93,2015,3,2,1.0,2.0,3.0,0.0,0.0,0.604546980806231,-0.7965694872376613,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-04,63.1338692539661,1.642,29.36238095238096,77.57190476190476,1.6471428571428572,177.09761904761905,1003.7757142857143,0.36,4,94,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.43378639213210574,-0.9010157412615004,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-05,61.055867201247246,2.07,27.37333333333333,79.1925,1.13,205.3283333333333,1007.44,0.07,4,95,2015,3,3,1.0,3.0,2.0,0.0,0.0,0.8271132735602401,-0.5620352593035987,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-07,57.45020055394002,0.473965116,28.728571428571428,76.54428571428572,1.0223809523809524,225.71238095238093,1009.435238095238,0.03,4,97,2015,3,2,1.0,3.0,3.0,0.0,0.0,0.6467961180945277,-0.7626629541401954,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-08,56.14378056256092,0.754837209,27.5415,74.95349999999999,0.8150000000000001,214.0805,1009.9525,0.1,4,98,2015,3,2,1.0,2.0,2.0,0.0,0.0,0.7778813387064388,-0.6284111893436324,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-09,55.32629785709849,0.011302326,29.85083333333333,73.29625,0.9166666666666666,255.4858333333333,1008.9370833333334,0.02,4,99,2015,3,1,1.0,2.0,3.0,0.0,0.0,-0.17490133842195604,-0.9845859646664726,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-10,53.73052177882735,0.11305814,28.382857142857144,84.45071428571428,1.2114285714285715,222.8307142857143,1009.8128571428572,0.06,4,100,2015,3,1,1.0,3.0,3.0,0.0,0.0,-0.32341020804227355,-0.9462588638073903,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-12,50.248385054242654,1.175171875,29.313913043478266,77.78521739130434,1.102608695652174,175.49347826086955,1012.5043478260868,0.02,4,102,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.33322739272939783,-0.9428464905459253,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-13,51.46002965577426,0.720088235,29.69782608695652,66.5995652173913,0.7100000000000001,215.72000000000003,1012.4934782608696,0.0,4,103,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.14768932946187174,-0.989033802234839,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-14,55.44084627778372,1.322554217,30.43875,69.27374999999999,0.465,222.12833333333333,1011.3258333333332,0.0,4,104,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.6010481109387049,-0.7992128429504961,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-15,61.30971979492048,0.70045,31.37421052631579,66.35052631578948,0.4626315789473684,225.5163157894737,1011.4115789473684,0.0,4,105,2015,3,2,0.0,2.0,3.0,0.0,0.0,0.20208562670641098,-0.9793678570785734,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-17,66.24243255688575,0.797916667,30.55619047619048,66.71285714285715,0.741904761904762,153.64142857142855,1009.0771428571428,0.0,4,107,2015,3,2,0.0,2.0,3.0,0.0,0.0,-0.11202228774672926,-0.9937056943823905,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-19,57.97009731673935,0.95,29.3445,76.1135,1.4255,160.14849999999998,1007.62,5.45,4,109,2015,3,3,2.0,3.0,3.0,0.0,0.0,0.804095573013185,-0.594500050008911,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-22,48.37336494378563,0.837,28.92428571428572,73.51142857142858,1.7814285714285716,76.35,1005.085,0.18,4,112,2015,3,3,1.0,2.0,3.0,0.0,0.0,0.4363980238037182,-0.8997537245381145,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-23,46.268168142824,0.9207,31.61375,70.65375,1.43625,234.15,1006.825,0.02,4,113,2015,3,3,1.0,2.0,3.0,0.0,0.0,0.5333561781657955,-0.8458907655320373,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-26,46.45432011404574,0.895692308,27.175652173913043,76.93608695652173,0.7056521739130435,164.73478260869567,1011.5,0.21,4,116,2015,3,3,1.0,3.0,2.0,0.0,0.0,0.4765784702576468,-0.8791319364503153,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-27,46.6581423710092,0.928666667,28.212083333333336,72.88208333333334,0.7658333333333333,207.41458333333333,1011.0033333333334,0.02,4,117,2015,3,3,1.0,2.0,3.0,0.0,0.0,-0.1572316906132583,-0.9875617426099983,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-28,45.16636394745159,0.803193182,29.12066666666667,69.88733333333333,1.248,311.68333333333334,1009.4226666666668,0.02,4,118,2015,3,3,1.0,2.0,3.0,0.0,0.0,0.7053026515778036,-0.7089063193944031,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-29,44.08904459221488,0.763,28.607916666666668,72.57625,1.12625,261.17291666666665,1007.7366666666668,0.04,4,119,2015,3,2,1.0,2.0,3.0,0.0,0.0,0.21069925195603723,-0.9775509322921064,0.0,83.5885,89.5677,22.709818,90.362498
2015-04-30,43.31434298583985,0.629144737,30.07041666666667,75.71041666666666,1.3070833333333334,221.8495833333333,1008.0904166666666,0.04,4,120,2015,3,2,1.0,3.0,3.0,0.0,0.0,0.5127984969883561,-0.8585089990713451,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-04,41.28312146730425,0.478763889,28.172222222222224,83.99555555555555,0.9388888888888888,51.00777777777778,1008.2222222222222,0.02,5,124,2015,3,2,1.0,3.0,3.0,0.0,0.0,0.8129878572865509,-0.5822806401595565,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-05,41.77345774663312,0.75294186,31.10708333333333,75.11916666666666,1.096666666666667,283.25708333333336,1007.3095833333332,0.02,5,125,2015,3,2,1.0,3.0,3.0,0.0,0.0,-0.07993071654820239,-0.996800421625157,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-07,42.34925298515496,1.1635625,30.511666666666667,78.06,1.3104166666666666,175.01291666666668,1006.9883333333332,51.92,5,127,2015,3,3,2.0,3.0,3.0,0.0,0.0,0.8311502976657223,-0.5560478241034498,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-09,41.62449632205809,1.521625,30.322777777777773,79.54833333333333,1.012222222222222,148.32444444444445,1005.35,0.6100000000000001,5,129,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.6769901599168029,-0.7359920674680004,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-11,40.99373107008928,0.698971429,29.234736842105264,82.42894736842106,1.1294736842105264,120.30210526315793,1007.4568421052631,0.0,5,131,2015,3,2,0.0,3.0,3.0,0.0,0.0,0.8474975770354094,-0.5307992623573532,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-12,43.83216325560306,0.162209302,27.898666666666667,84.886,0.9513333333333333,78.82533333333335,1007.4013333333334,0.13,5,132,2015,3,1,1.0,3.0,2.0,0.0,0.0,0.7030803540228503,-0.7111104104055175,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-13,44.65705293023936,0.956,30.72304347826087,75.96565217391304,0.8734782608695653,235.5117391304348,1007.0552173913044,0.02,5,133,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.8081552809202757,-0.588969474523655,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-14,43.84098024916874,2.051,32.028636363636366,74.32727272727273,1.0804545454545451,244.6313636363637,1007.3968181818182,0.0,5,134,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.33649767199704816,-0.9416842978092854,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-15,42.68214654726548,1.2011,31.1608695652174,75.62782608695652,1.132608695652174,213.91434782608687,1008.1043478260872,0.32,5,135,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.023992180675698742,-0.9997121462033082,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-16,41.62843384627886,0.8445,29.788,78.20133333333334,1.1753333333333331,96.76933333333334,1005.8826666666666,0.25,5,136,2015,3,3,1.0,3.0,3.0,0.0,0.0,0.16369328813908193,-0.9865112809381429,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-17,40.76898926691667,0.526444444,29.530833333333334,78.36125,0.9716666666666668,191.71291666666664,1005.4045833333332,2.93,5,137,2015,3,2,1.0,3.0,3.0,0.0,0.0,-0.1327321243114014,-0.9911519475720071,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-18,39.98411455670525,1.074,29.20272727272728,79.97727272727273,0.4868181818181818,184.80272727272728,1005.4263636363636,4.55,5,138,2015,3,3,1.0,3.0,3.0,1.0,0.0,0.9988472443252697,0.04800190104376111,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-19,39.1459896803152,0.5845,29.42636363636364,73.96695652173914,0.0491666666666666,211.5268181818182,1008.4495833333334,9.15,5,139,2015,3,2,2.0,2.0,3.0,1.0,0.0,0.0016144288567912746,0.999998696808884,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-20,29.55833333333333,0.764933333,29.42636363636364,73.96695652173914,0.0471428571428571,211.5268181818182,1008.4495833333334,7.390000000000001,5,140,2015,3,2,2.0,2.0,3.0,1.0,0.0,0.0013962629479142763,0.9999990252244151,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-25,39.08003747495862,1.678,29.42636363636364,73.96695652173914,0.045,211.5268181818182,1008.4495833333334,4.28,5,145,2015,3,3,1.0,2.0,3.0,1.0,0.0,0.0013235409630075582,0.999999124119276,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-26,38.66197294985537,0.824454545,29.42636363636364,73.96695652173914,0.0491666666666666,211.5268181818182,1008.4495833333334,4.82,5,146,2015,3,3,1.0,2.0,3.0,1.0,0.0,0.0014398961353385368,0.9999989633490224,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-28,38.76412808732525,0.473813953,32.321666666666665,75.14916666666666,1.4933333333333334,248.01291666666663,1003.7979166666668,0.08,5,148,2015,3,2,1.0,3.0,3.0,0.0,0.0,0.6276290867687284,-0.7785125107805603,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-30,38.51894740292193,1.129,32.26,73.135,1.2422727272727274,202.44590909090903,1005.6195454545456,0.0,5,150,2015,3,3,0.0,2.0,3.0,0.0,0.0,0.3491147988105361,-0.9370799631042588,0.0,83.5885,89.5677,22.709818,90.362498
2015-05-31,37.99421052631579,0.9054,31.95809523809524,74.42380952380952,1.65,208.42761904761903,1004.5690476190476,0.06,5,151,2015,3,3,1.0,2.0,3.0,0.0,0.0,0.4655483221021285,-0.8850224628719278,0.0,83.5885,89.5677,22.709818,90.362498
2015-07-10,38.69993154699227,1.05875,27.968333333333334,92.8125,0.3466666666666667,50.75666666666666,1001.1633333333332,0.0,7,191,2015,1,3,0.0,3.0,2.0,0.0,0.0,0.8662652867955717,-0.49958428006992567,0.0,83.5885,89.5677,22.709818,90.362498
2015-07-28,32.0157295045554,0.002093023,26.965454545454545,90.5418181818182,0.2786363636363636,60.69681818181818,997.37,0.0,7,209,2015,1,1,0.0,3.0,2.0,0.0,0.0,0.9885178743599429,-0.15110397768060316,0.0,83.5885,89.5677,22.709818,90.362498
2015-08-03,30.74798713118895,0.93575,29.307916666666667,86.26291666666667,0.3820833333333333,150.50875,1004.4920833333334,0.0,8,215,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.6826150696151349,-0.7307781241487217,0.0,83.5885,89.5677,22.709818,90.362498
2015-08-05,31.905261913215845,0.817666667,30.37291666666667,80.69958333333334,0.3670833333333334,178.67041666666668,1002.0454166666668,0.0,8,217,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.41843518182244044,-0.9082466617682783,0.0,83.5885,89.5677,22.709818,90.362498
2015-08-23,32.14505953513228,0.871666667,29.000416666666663,87.28125,0.3799999999999999,114.74125,1001.8741666666666,0.0,8,235,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.7903243552662574,-0.6126886758158457,0.0,83.5885,89.5677,22.709818,90.362498
2015-08-24,32.84736791249264,0.885666667,30.376842105263155,82.67105263157895,0.3531578947368421,246.30105263157893,1001.9673684210528,0.0,8,236,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.9549191007750484,-0.2968661499311988,0.0,83.5885,89.5677,22.709818,90.362498
2015-08-25,33.26879377625417,0.8395,29.98391304347826,86.06217391304348,0.3604347826086956,149.8991304347826,1001.6495652173912,0.0,8,237,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.8748697574872656,-0.4843582428679965,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-09,43.747164976821495,1.170090909,31.4075,77.34875,0.3625,207.82291666666663,1005.3945833333332,0.0,9,252,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.20877231831509163,-0.9779642729186696,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-11,42.89998156828706,0.274979167,29.86809523809524,83.96523809523809,0.3757142857142857,126.43190476190478,1007.6180952380952,0.0,9,254,2015,1,1,0.0,3.0,3.0,0.0,0.0,0.997042541509488,-0.07685161299739184,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-13,43.24780746151916,0.582,30.835,80.68791666666667,0.3408333333333333,185.42666666666665,1006.5883333333333,0.0,9,256,2015,1,2,0.0,3.0,3.0,0.0,0.0,0.6234873651532832,-0.781833425669571,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-14,41.49535149075845,0.809,29.81833333333333,82.78,0.3241666666666666,181.49416666666664,1005.4058333333334,0.0,9,257,2015,1,3,0.0,3.0,3.0,0.0,0.0,0.9914410641013268,-0.13055503212679628,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-15,39.69469876003991,0.4306,29.065416666666668,86.34791666666666,0.3108333333333333,141.13791666666663,1004.74125,0.0,9,258,2015,1,2,0.0,3.0,3.0,0.0,0.0,0.9985339161268459,-0.05412964385976548,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-16,38.928311282788094,0.657428571,28.96578947368421,89.72315789473684,0.3442105263157894,101.0084210526316,1004.227894736842,0.0,9,259,2015,1,2,0.0,3.0,3.0,1.0,0.0,0.992514773233605,0.1221246286096521,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-24,37.87035473959658,0.130046512,27.504583333333333,92.04791666666668,0.3629166666666667,86.05833333333334,1004.6566666666666,0.0,9,267,2015,1,1,0.0,3.0,2.0,0.0,0.0,-0.11567396788723584,-0.9932872359761917,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-25,41.65590628523312,0.726517442,30.62375,79.20583333333333,0.3958333333333333,242.4175,1004.6379166666668,0.0,9,268,2015,1,2,0.0,3.0,3.0,0.0,0.0,-0.6818760237765306,-0.7314677629251397,0.0,83.5885,89.5677,22.709818,90.362498
2015-09-26,44.38867836882356,0.739145349,30.444166666666664,76.7175,0.37625,194.0945833333333,1006.1104166666668,0.0,9,269,2015,1,2,0.0,3.0,3.0,0.0,0.0,0.3215014410466927,-0.946909089303139,0.0,83.5885,89.5677,22.709818,90.362498
