Monitoring_Station,Date,Year,Month,AOD,PM2.5,AOD_Kalman,PM25_Kalman
Agrabad,2015-02-11,2015,2,0.5357,116.09,0.6809,133.9
Agrabad,2015-02-12,2015,2,0.3713,107.62,0.6733,132.37
Agrabad,2015-02-13,2015,2,0.5943,136.67,0.6808,132.07
Agrabad,2015-02-14,2015,2,,134.3,0.6926,131.55
Agrabad,2015-02-15,2015,2,0.4505,167.84,0.7044,130.89
Agrabad,2015-02-16,2015,2,1.0848,148.24,0.7289,128.38
Agrabad,2015-02-17,2015,2,0.9839,133.64,0.7356,124.87
Agrabad,2015-02-18,2015,2,1.1184,141.92,0.7299,120.93
Agrabad,2015-02-19,2015,2,0.647,103.39,0.7047,115.94
Agrabad,2015-02-20,2015,2,0.7742,75.43,0.6825,111.57
Agrabad,2015-02-21,2015,2,0.7465,88.1,0.6556,109.02
Agrabad,2015-02-22,2015,2,0.439,129.65,0.6242,107.51
Agrabad,2015-02-23,2015,2,0.5559,147.37,0.6021,104.89
Agrabad,2015-02-24,2015,2,0.5247,89.17,0.5823,100.14
Agrabad,2015-02-25,2015,2,0.5468,80.29,0.5653,95.95
Agrabad,2015-02-26,2015,2,0.5463,67.2,0.5493,92.54
Agrabad,2015-02-27,2015,2,0.4533,57.81,0.5335,90.39
Agrabad,2015-02-28,2015,2,0.5943,80.1,0.5216,89.88
Agrabad,2015-03-01,2015,3,0.2503,94.55,0.5061,89.85
Agrabad,2015-03-02,2015,3,0.6722,100.37,0.5034,89.59
Agrabad,2015-03-03,2015,3,,106.66,0.4923,88.79
Agrabad,2015-03-04,2015,3,0.6604,84.26,0.4811,87.1
Agrabad,2015-03-05,2015,3,0.3381,70.19,0.461,85.55
Agrabad,2015-03-06,2015,3,0.3801,68.9,0.4471,84.77
Agrabad,2015-03-07,2015,3,0.2706,59.08,0.4365,84.78
Agrabad,2015-03-08,2015,3,0.1602,66.95,0.4342,86.07
Agrabad,2015-03-09,2015,3,0.5443,92.37,0.4456,88.33
Agrabad,2015-03-10,2015,3,0.333,84.89,0.452,90.38
Agrabad,2015-03-11,2015,3,0.2712,66.53,0.4644,92.7
Agrabad,2015-03-12,2015,3,0.2683,137.81,0.4865,96.33
Agrabad,2015-03-13,2015,3,0.7703,107.66,0.5194,97.89
Agrabad,2015-03-14,2015,3,0.5713,150.96,0.5399,98.96
Agrabad,2015-03-15,2015,3,0.4577,121.58,0.5587,97.43
Agrabad,2015-03-16,2015,3,0.8467,79.36,0.5826,94.7
Agrabad,2015-03-17,2015,3,0.9584,65.68,0.5933,92.73
Agrabad,2015-03-18,2015,3,0.7518,86.21,0.5857,92.11
Agrabad,2015-03-19,2015,3,0.1741,71.36,0.5699,91.79
Agrabad,2015-03-20,2015,3,0.3987,73.76,0.5738,92.49
Agrabad,2015-03-21,2015,3,0.2745,92.82,0.5865,94.12
Agrabad,2015-03-22,2015,3,0.4416,111.87,0.6148,95.82
Agrabad,2015-03-23,2015,3,0.7388,167.97,0.6517,96.72
Agrabad,2015-03-24,2015,3,0.7313,128.97,0.6843,94.06
Agrabad,2015-03-25,2015,3,0.8804,84.89,0.7145,89.65
Agrabad,2015-03-26,2015,3,0.8199,61.87,0.7365,85.48
Agrabad,2015-03-27,2015,3,,91.7,0.7543,82.48
Agrabad,2015-03-28,2015,3,0.3705,103.99,0.772,79.03
Agrabad,2015-03-29,2015,3,0.735,88.56,0.8099,74.33
Agrabad,2015-03-30,2015,3,1.5347,48.55,0.8515,68.92
Agrabad,2015-03-31,2015,3,1.286,51.6,0.8589,64.53
Agrabad,2015-04-01,2015,4,,47.53,0.845,60.78
Agrabad,2015-04-02,2015,4,1.012,37.35,0.8311,57.7
Agrabad,2015-04-03,2015,4,0.5754,37.39,0.8082,55.63
Agrabad,2015-04-04,2015,4,,41.55,0.7968,54.48
Agrabad,2015-04-05,2015,4,,31.98,0.7855,53.97
Agrabad,2015-04-06,2015,4,,40.02,0.7742,54.56
Agrabad,2015-04-07,2015,4,0.6713,48.52,0.7629,55.88
Agrabad,2015-04-08,2015,4,0.2495,73.86,0.7561,57.57
Agrabad,2015-04-09,2015,4,,78.38,0.7747,58.44
Agrabad,2015-04-10,2015,4,0.8113,45.84,0.7933,58.31
Agrabad,2015-04-11,2015,4,0.8977,50.9,0.811,58.81
Agrabad,2015-04-12,2015,4,0.9333,60.81,0.8243,59.7
Agrabad,2015-04-13,2015,4,1.1014,52.34,0.8323,60.54
Agrabad,2015-04-14,2015,4,1.1483,64.74,0.8267,61.79
Agrabad,2015-04-15,2015,4,0.6229,85.15,0.8051,62.89
Agrabad,2015-04-16,2015,4,,98.27,0.7925,62.88
Agrabad,2015-04-17,2015,4,0.5553,107.5,0.78,61.1
Agrabad,2015-04-18,2015,4,0.792,67.14,0.7787,57.0
Agrabad,2015-04-19,2015,4,0.794,29.87,0.7768,52.39
Agrabad,2015-04-20,2015,4,,30.83,0.774,48.9
Agrabad,2015-04-21,2015,4,,34.93,0.7712,46.32
Agrabad,2015-04-22,2015,4,,31.31,0.7684,44.31
Agrabad,2015-04-23,2015,4,0.716,23.24,0.7655,42.96
Agrabad,2015-04-24,2015,4,,,0.7652,42.58
Agrabad,2015-04-25,2015,4,,,0.7649,42.21
Agrabad,2015-04-26,2015,4,,,0.7645,41.83
Agrabad,2015-04-27,2015,4,0.703,50.33,0.7642,41.46
Agrabad,2015-04-28,2015,4,,45.24,0.7669,40.64
Agrabad,2015-04-29,2015,4,0.7929,27.75,0.7697,39.6
Agrabad,2015-04-30,2015,4,0.7635,29.66,0.7712,39.14
Agrabad,2015-05-01,2015,5,,36.76,0.7732,39.16
Agrabad,2015-05-02,2015,5,1.0569,34.96,0.7751,39.3
Agrabad,2015-05-03,2015,5,0.2887,36.78,0.763,39.66
Agrabad,2015-05-04,2015,5,0.5894,44.69,0.7746,40.16
Agrabad,2015-05-05,2015,5,0.5802,38.35,0.7954,40.43
Agrabad,2015-05-06,2015,5,,43.36,0.827,40.81
Agrabad,2015-05-07,2015,5,1.1021,43.81,0.8586,41.07
Agrabad,2015-05-08,2015,5,,46.45,0.878,41.18
Agrabad,2015-05-09,2015,5,1.2844,33.56,0.8974,41.03
Agrabad,2015-05-10,2015,5,,48.85,0.8975,41.25
Agrabad,2015-05-11,2015,5,0.9293,49.3,0.8976,41.1
Agrabad,2015-05-12,2015,5,0.1722,47.08,0.8961,40.53
Agrabad,2015-05-13,2015,5,,52.37,0.9307,39.64
Agrabad,2015-05-14,2015,5,1.763,33.57,0.9654,38.11
Agrabad,2015-05-15,2015,5,1.611,28.71,0.9602,36.81
Agrabad,2015-05-16,2015,5,0.7684,29.07,0.9225,35.91
Agrabad,2015-05-17,2015,5,0.5687,35.07,0.8924,35.35
Agrabad,2015-05-18,2015,5,,33.25,0.8786,34.81
Agrabad,2015-05-19,2015,5,0.7799,27.52,0.8647,34.35
Agrabad,2015-05-20,2015,5,,30.52,0.8551,34.22
Agrabad,2015-05-21,2015,5,0.5028,29.86,0.8455,34.29
Agrabad,2015-05-22,2015,5,0.113,33.0,0.8531,34.57
Agrabad,2015-05-23,2015,5,1.8388,40.41,0.8976,34.93
Agrabad,2015-05-24,2015,5,,36.9,0.8951,35.02
Agrabad,2015-05-25,2015,5,1.1845,36.41,0.8926,35.02
Agrabad,2015-05-26,2015,5,0.959,43.47,0.8754,34.94
Agrabad,2015-05-27,2015,5,,32.15,0.8541,34.44
Agrabad,2015-05-28,2015,5,0.3738,38.44,0.8328,34.05
Agrabad,2015-05-29,2015,5,,34.09,0.8345,33.45
Agrabad,2015-05-30,2015,5,,34.8,0.8361,32.81
Agrabad,2015-05-31,2015,5,0.9609,35.11,0.8378,32.07
Agrabad,2015-06-01,2015,6,0.9525,26.69,0.8333,31.18
Agrabad,2015-06-02,2015,6,0.8088,25.77,0.8228,30.52
Agrabad,2015-06-03,2015,6,,28.72,0.813,30.09
Agrabad,2015-06-04,2015,6,,41.38,0.8033,29.73
Agrabad,2015-06-05,2015,6,,29.37,0.7935,28.79
Agrabad,2015-06-06,2015,6,,24.67,0.7838,27.82
Agrabad,2015-06-07,2015,6,,23.92,0.774,27.01
Agrabad,2015-06-08,2015,6,,22.49,0.7642,26.35
Agrabad,2015-06-09,2015,6,,20.78,0.7545,25.89
Agrabad,2015-06-10,2015,6,,26.76,0.7447,25.68
Agrabad,2015-06-11,2015,6,,26.2,0.7349,25.42
Agrabad,2015-06-12,2015,6,,21.9,0.7252,25.11
Agrabad,2015-06-13,2015,6,,28.75,0.7154,24.97
Agrabad,2015-06-14,2015,6,,23.83,0.7056,24.64
Agrabad,2015-06-15,2015,6,,25.86,0.6959,24.35
Agrabad,2015-06-16,2015,6,,26.89,0.6861,23.99
Agrabad,2015-06-17,2015,6,0.595,24.41,0.6763,23.47
Agrabad,2015-06-18,2015,6,0.3743,19.74,0.6706,22.92
Agrabad,2015-06-19,2015,6,,15.03,0.6798,22.52
Agrabad,2015-06-20,2015,6,,20.12,0.6889,22.49
Agrabad,2015-06-21,2015,6,,16.63,0.698,22.59
Agrabad,2015-06-22,2015,6,,16.9,0.7071,22.98
Agrabad,2015-06-23,2015,6,,26.05,0.7162,23.68
Agrabad,2015-06-24,2015,6,,28.02,0.7254,24.25
Agrabad,2015-06-25,2015,6,,25.38,0.7345,24.64
Agrabad,2015-06-26,2015,6,,24.07,0.7436,24.99
Agrabad,2015-06-27,2015,6,,25.62,0.7527,25.39
Agrabad,2015-06-28,2015,6,0.914,25.62,0.7618,25.78
Agrabad,2015-06-29,2015,6,,27.37,0.7633,26.17
Agrabad,2015-06-30,2015,6,,25.82,0.7648,26.51
Agrabad,2015-07-01,2015,7,,24.56,0.7664,26.88
Agrabad,2015-07-02,2015,7,,21.13,0.7679,27.37
Agrabad,2015-07-03,2015,7,,22.59,0.7694,28.16
Agrabad,2015-07-04,2015,7,,36.94,0.7709,29.24
Agrabad,2015-07-05,2015,7,,37.15,0.7724,29.93
Agrabad,2015-07-06,2015,7,,35.02,0.7739,30.26
Agrabad,2015-07-07,2015,7,,39.78,0.7754,30.35
Agrabad,2015-07-08,2015,7,,30.1,0.7769,29.97
Agrabad,2015-07-09,2015,7,,27.21,0.7784,29.59
Agrabad,2015-07-10,2015,7,,30.73,0.7799,29.32
Agrabad,2015-07-11,2015,7,,30.73,0.7815,28.98
Agrabad,2015-07-12,2015,7,,32.02,0.783,28.56
Agrabad,2015-07-13,2015,7,,30.43,0.7845,27.96
Agrabad,2015-07-14,2015,7,,34.33,0.786,27.24
Agrabad,2015-07-15,2015,7,,29.51,0.7875,26.17
Agrabad,2015-07-16,2015,7,,22.16,0.789,24.92
Agrabad,2015-07-17,2015,7,,21.86,0.7905,23.82
Agrabad,2015-07-18,2015,7,,22.52,0.792,22.81
Agrabad,2015-07-19,2015,7,,19.4,0.7935,21.82
Agrabad,2015-07-20,2015,7,,17.92,0.795,20.95
Agrabad,2015-07-21,2015,7,,18.3,0.7966,20.23
Agrabad,2015-07-22,2015,7,,20.29,0.7981,19.61
Agrabad,2015-07-23,2015,7,,20.88,0.7996,18.95
Agrabad,2015-07-24,2015,7,,17.62,0.8011,18.2
Agrabad,2015-07-25,2015,7,,13.65,0.8026,17.47
Agrabad,2015-07-26,2015,7,,12.42,0.8041,16.94
Agrabad,2015-07-27,2015,7,,11.54,0.8056,16.63
Agrabad,2015-07-28,2015,7,,12.47,0.8071,16.58
Agrabad,2015-07-29,2015,7,,9.87,0.8086,16.73
Agrabad,2015-07-30,2015,7,,7.25,0.8101,17.23
Agrabad,2015-07-31,2015,7,,,0.8117,18.22
Agrabad,2015-08-01,2015,8,,17.4,0.8132,19.22
Agrabad,2015-08-02,2015,8,,,0.8147,20.3
Agrabad,2015-08-03,2015,8,0.9222,,0.8162,21.39
Agrabad,2015-08-04,2015,8,,,0.8124,22.47
Agrabad,2015-08-05,2015,8,,,0.8086,23.56
Agrabad,2015-08-06,2015,8,,33.49,0.8048,24.64
Agrabad,2015-08-07,2015,8,,37.95,0.801,25.29
Agrabad,2015-08-08,2015,8,0.95,27.25,0.7972,25.3
Agrabad,2015-08-09,2015,8,0.4303,33.49,0.7858,25.21
Agrabad,2015-08-10,2015,8,,28.61,0.7922,24.71
Agrabad,2015-08-11,2015,8,,18.35,0.7985,24.01
Agrabad,2015-08-12,2015,8,,17.03,0.8048,23.6
Agrabad,2015-08-13,2015,8,,23.64,0.8112,23.51
Agrabad,2015-08-14,2015,8,,27.17,0.8175,23.42
Agrabad,2015-08-15,2015,8,,23.13,0.8239,23.14
Agrabad,2015-08-16,2015,8,,18.62,0.8302,22.86
Agrabad,2015-08-17,2015,8,,21.38,0.8366,22.8
Agrabad,2015-08-18,2015,8,,17.83,0.8429,22.8
Agrabad,2015-08-19,2015,8,,20.25,0.8493,23.06
Agrabad,2015-08-20,2015,8,,25.64,0.8556,23.45
Agrabad,2015-08-21,2015,8,,24.62,0.862,23.74
Agrabad,2015-08-22,2015,8,,25.82,0.8683,23.98
Agrabad,2015-08-23,2015,8,,20.96,0.8747,24.12
Agrabad,2015-08-24,2015,8,,28.95,0.881,24.43
Agrabad,2015-08-25,2015,8,0.8371,26.9,0.8873,24.51
Agrabad,2015-08-26,2015,8,,25.73,0.8962,24.47
Agrabad,2015-08-27,2015,8,,25.61,0.9051,24.37
Agrabad,2015-08-28,2015,8,,18.51,0.9139,24.2
Agrabad,2015-08-29,2015,8,,15.5,0.9228,24.32
Agrabad,2015-08-30,2015,8,,25.02,0.9316,24.88
Agrabad,2015-08-31,2015,8,,22.76,0.9405,25.44
Agrabad,2015-09-01,2015,9,,18.89,0.9494,26.13
Agrabad,2015-09-02,2015,9,,16.8,0.9582,27.18
Agrabad,2015-09-03,2015,9,,38.81,0.9671,28.75
Agrabad,2015-09-04,2015,9,,38.43,0.9759,29.81
Agrabad,2015-09-05,2015,9,,37.05,0.9848,30.45
Agrabad,2015-09-06,2015,9,,37.28,0.9937,30.76
Agrabad,2015-09-07,2015,9,,24.84,1.0025,30.73
Agrabad,2015-09-08,2015,9,1.497,34.09,1.0114,31.01
Agrabad,2015-09-09,2015,9,1.2328,45.81,0.996,31.13
Agrabad,2015-09-10,2015,9,,35.25,0.9687,30.51
Agrabad,2015-09-11,2015,9,0.7723,28.28,0.9414,29.66
Agrabad,2015-09-12,2015,9,,17.86,0.9226,28.88
Agrabad,2015-09-13,2015,9,,38.67,0.9038,28.65
Agrabad,2015-09-14,2015,9,,25.77,0.885,27.92
Agrabad,2015-09-15,2015,9,,27.04,0.8662,27.29
Agrabad,2015-09-16,2015,9,,26.63,0.8474,26.68
Agrabad,2015-09-17,2015,9,,27.17,0.8286,26.07
Agrabad,2015-09-18,2015,9,,25.59,0.8098,25.41
Agrabad,2015-09-19,2015,9,,10.38,0.7909,24.74
Agrabad,2015-09-20,2015,9,,10.15,0.7721,24.78
Agrabad,2015-09-21,2015,9,,17.36,0.7533,25.56
Agrabad,2015-09-22,2015,9,,20.7,0.7345,26.74
Agrabad,2015-09-23,2015,9,,19.19,0.7157,28.23
Agrabad,2015-09-24,2015,9,,23.76,0.6969,30.17
Agrabad,2015-09-25,2015,9,0.1995,28.32,0.6781,32.43
Agrabad,2015-09-26,2015,9,0.6825,52.05,0.6832,34.9
Agrabad,2015-09-27,2015,9,0.7237,51.78,0.6884,36.51
Agrabad,2015-09-28,2015,9,0.7537,66.37,0.6918,37.35
Agrabad,2015-09-29,2015,9,0.1266,40.68,0.6921,36.75
Agrabad,2015-09-30,2015,9,,42.07,0.7206,35.94
Agrabad,2015-10-01,2015,10,,26.35,0.7492,34.84
Agrabad,2015-10-02,2015,10,1.297,36.73,0.7778,34.15
Agrabad,2015-10-03,2015,10,1.568,28.87,0.7804,33.34
Agrabad,2015-10-04,2015,10,,24.97,0.7436,32.75
Agrabad,2015-10-05,2015,10,0.107,31.97,0.7068,32.55
Agrabad,2015-10-06,2015,10,,43.3,0.7,32.38
Agrabad,2015-10-07,2015,10,,13.37,0.6932,31.66
Agrabad,2015-10-08,2015,10,,16.58,0.6864,31.85
Agrabad,2015-10-09,2015,10,,26.81,0.6796,32.81
Agrabad,2015-10-10,2015,10,,24.02,0.6729,34.07
Agrabad,2015-10-11,2015,10,,35.6,0.6661,35.84
Agrabad,2015-10-12,2015,10,,29.77,0.6593,37.61
Agrabad,2015-10-13,2015,10,0.5542,24.2,0.6525,39.78
Agrabad,2015-10-14,2015,10,0.5737,33.84,0.6506,42.72
Agrabad,2015-10-15,2015,10,0.7714,53.1,0.6526,46.11
Agrabad,2015-10-16,2015,10,0.583,53.16,0.6486,49.15
Agrabad,2015-10-17,2015,10,0.6654,55.08,0.6479,51.99
Agrabad,2015-10-18,2015,10,0.5292,58.07,0.6464,54.67
Agrabad,2015-10-19,2015,10,0.7222,53.28,0.6507,57.19
Agrabad,2015-10-20,2015,10,0.4908,90.69,0.6514,59.9
Agrabad,2015-10-21,2015,10,1.0019,74.26,0.6601,61.07
Agrabad,2015-10-22,2015,10,1.1913,75.96,0.6518,61.58
Agrabad,2015-10-23,2015,10,0.5551,54.42,0.6165,61.37
Agrabad,2015-10-24,2015,10,0.5111,58.94,0.5842,61.51
Agrabad,2015-10-25,2015,10,0.6036,68.79,0.5556,61.77
Agrabad,2015-10-26,2015,10,0.5534,63.99,0.5246,61.69
Agrabad,2015-10-27,2015,10,0.1086,61.23,0.4922,61.49
Agrabad,2015-10-28,2015,10,,87.99,0.4789,61.3
Agrabad,2015-10-29,2015,10,,70.9,0.4657,59.78
Agrabad,2015-10-30,2015,10,,36.48,0.4524,57.7
Agrabad,2015-10-31,2015,10,,21.04,0.4392,56.69
Agrabad,2015-11-01,2015,11,0.24,21.63,0.4259,57.45
Agrabad,2015-11-02,2015,11,0.3028,52.61,0.422,60.01
Agrabad,2015-11-03,2015,11,0.1542,50.55,0.424,62.94
Agrabad,2015-11-04,2015,11,0.429,84.78,0.4394,66.49
Agrabad,2015-11-05,2015,11,0.2364,73.09,0.4555,69.12
Agrabad,2015-11-06,2015,11,0.7332,53.03,0.4824,71.56
Agrabad,2015-11-07,2015,11,0.6084,61.12,0.4968,74.92
Agrabad,2015-11-08,2015,11,0.2193,79.27,0.5057,78.97
Agrabad,2015-11-09,2015,11,0.8203,81.37,0.5289,83.0
Agrabad,2015-11-10,2015,11,0.2977,113.03,0.5374,87.12
Agrabad,2015-11-11,2015,11,0.4755,134.14,0.558,89.94
Agrabad,2015-11-12,2015,11,0.5135,72.51,0.5827,90.55
Agrabad,2015-11-13,2015,11,1.176,84.69,0.6109,92.07
Agrabad,2015-11-14,2015,11,1.2012,81.92,0.6108,93.95
Agrabad,2015-11-15,2015,11,0.3267,108.01,0.5812,96.43
Agrabad,2015-11-16,2015,11,,153.26,0.5643,98.34
Agrabad,2015-11-17,2015,11,,147.4,0.5475,97.5
Agrabad,2015-11-18,2015,11,0.7946,,0.5306,94.16
Agrabad,2015-11-19,2015,11,0.392,98.21,0.5005,90.82
Agrabad,2015-11-20,2015,11,0.122,54.45,0.4758,87.12
Agrabad,2015-11-21,2015,11,0.1826,52.32,0.4689,85.04
Agrabad,2015-11-22,2015,11,0.2358,51.12,0.4762,84.61
Agrabad,2015-11-23,2015,11,0.2691,54.43,0.4956,85.85
Agrabad,2015-11-24,2015,11,0.5534,96.08,0.5263,88.66
Agrabad,2015-11-25,2015,11,0.588,85.74,0.5556,91.09
Agrabad,2015-11-26,2015,11,0.4653,97.71,0.5834,93.8
Agrabad,2015-11-27,2015,11,0.6492,110.16,0.617,96.31
Agrabad,2015-11-28,2015,11,0.6537,97.81,0.649,98.13
Agrabad,2015-11-29,2015,11,1.0279,87.42,0.6808,99.96
Agrabad,2015-11-30,2015,11,0.0237,86.3,0.6952,102.42
Agrabad,2015-12-01,2015,12,,123.2,0.7432,105.68
Agrabad,2015-12-02,2015,12,,122.2,0.7912,108.07
Agrabad,2015-12-03,2015,12,0.7869,108.18,0.8392,109.76
Agrabad,2015-12-04,2015,12,0.8682,114.47,0.8898,111.52
Agrabad,2015-12-05,2015,12,1.5156,90.37,0.9415,113.13
Agrabad,2015-12-06,2015,12,1.0353,123.65,0.9644,115.89
Agrabad,2015-12-07,2015,12,1.501,121.31,0.9839,118.25
Agrabad,2015-12-08,2015,12,0.6022,121.72,0.9775,120.46
Agrabad,2015-12-09,2015,12,0.7268,126.09,0.9898,122.61
Agrabad,2015-12-10,2015,12,,145.32,1.0153,124.59
Agrabad,2015-12-11,2015,12,1.652,120.97,1.0408,125.53
Agrabad,2015-12-12,2015,12,,148.23,1.0357,126.7
Agrabad,2015-12-13,2015,12,,139.77,1.0306,126.79
Agrabad,2015-12-14,2015,12,,122.01,1.0256,126.23
Agrabad,2015-12-15,2015,12,0.9836,102.35,1.0205,125.88
Agrabad,2015-12-16,2015,12,0.7802,120.52,1.0173,126.71
Agrabad,2015-12-17,2015,12,,165.16,1.0259,127.85
Agrabad,2015-12-18,2015,12,1.4748,135.84,1.0345,127.12
Agrabad,2015-12-19,2015,12,0.8278,91.25,1.0212,125.95
Agrabad,2015-12-20,2015,12,1.158,157.21,1.0174,126.53
Agrabad,2015-12-21,2015,12,1.3298,130.18,1.0067,125.56
Agrabad,2015-12-22,2015,12,0.8377,115.19,0.9798,124.37
Agrabad,2015-12-23,2015,12,1.6977,103.52,0.96,123.63
Agrabad,2015-12-24,2015,12,,76.04,0.9033,123.9
Agrabad,2015-12-25,2015,12,0.7174,71.6,0.8467,126.57
Agrabad,2015-12-26,2015,12,0.5593,96.52,0.7964,131.98
Agrabad,2015-12-27,2015,12,0.879,134.42,0.7581,139.17
Agrabad,2015-12-28,2015,12,0.9762,207.68,0.7137,146.59
Agrabad,2015-12-29,2015,12,0.0897,205.05,0.6562,150.96
Agrabad,2015-12-30,2015,12,0.4459,218.3,0.6269,152.62
Agrabad,2015-12-31,2015,12,,142.9,0.6068,151.0
Agrabad,2016-01-01,2016,1,0.3672,125.73,0.5866,149.79
Agrabad,2016-01-02,2016,1,0.1927,134.87,0.5775,149.78
Agrabad,2016-01-03,2016,1,0.6344,,0.5875,150.51
Agrabad,2016-01-04,2016,1,1.0602,,0.5952,151.24
Agrabad,2016-01-05,2016,1,0.4283,,0.5797,151.98
Agrabad,2016-01-06,2016,1,0.4063,,0.5717,152.71
Agrabad,2016-01-07,2016,1,0.0099,,0.572,153.44
Agrabad,2016-01-08,2016,1,0.6107,,0.6004,154.18
Agrabad,2016-01-09,2016,1,,,0.6283,154.91
Agrabad,2016-01-10,2016,1,1.098,,0.6562,155.65
Agrabad,2016-01-11,2016,1,0.8397,,0.662,156.38
Agrabad,2016-01-12,2016,1,0.2423,,0.6589,157.11
Agrabad,2016-01-13,2016,1,0.9682,169.75,0.6767,157.85
Agrabad,2016-01-14,2016,1,,193.43,0.6799,157.98
Agrabad,2016-01-15,2016,1,0.4995,159.86,0.6831,156.35
Agrabad,2016-01-16,2016,1,0.7923,169.66,0.6954,154.54
Agrabad,2016-01-17,2016,1,0.7823,147.18,0.7029,151.98
Agrabad,2016-01-18,2016,1,0.6716,155.75,0.7065,149.65
Agrabad,2016-01-19,2016,1,0.7281,154.52,0.7118,147.02
Agrabad,2016-01-20,2016,1,0.7502,131.14,0.7162,144.01
Agrabad,2016-01-21,2016,1,,128.67,0.719,141.65
Agrabad,2016-01-22,2016,1,0.7005,117.43,0.7218,139.94
Agrabad,2016-01-23,2016,1,0.5738,138.36,0.7256,139.35
Agrabad,2016-01-24,2016,1,0.362,126.47,0.7371,138.81
Agrabad,2016-01-25,2016,1,0.3382,113.83,0.7672,138.89
Agrabad,2016-01-26,2016,1,0.4256,140.32,0.8189,140.23
Agrabad,2016-01-27,2016,1,0.6097,134.54,0.8902,141.55
Agrabad,2016-01-28,2016,1,2.9087,158.78,0.9755,143.23
Agrabad,2016-01-29,2016,1,0.8925,143.13,0.9641,144.13
Agrabad,2016-01-30,2016,1,1.1991,166.88,0.9564,145.08
Agrabad,2016-01-31,2016,1,,172.56,0.9365,144.94
Agrabad,2016-02-01,2016,2,,112.21,0.9166,143.42
Agrabad,2016-02-02,2016,2,0.7143,165.44,0.8967,143.47
Agrabad,2016-02-03,2016,2,1.0914,,0.8859,142.41
Agrabad,2016-02-04,2016,2,1.1373,,0.8649,141.35
Agrabad,2016-02-05,2016,2,0.7536,,0.8302,140.29
Agrabad,2016-02-06,2016,2,0.5626,,0.7994,139.24
Agrabad,2016-02-07,2016,2,0.2995,,0.7804,138.18
Agrabad,2016-02-08,2016,2,0.5829,,0.7854,137.12
Agrabad,2016-02-09,2016,2,,,0.8006,136.06
Agrabad,2016-02-10,2016,2,,,0.8158,135.01
Agrabad,2016-02-11,2016,2,1.0362,,0.831,133.95
Agrabad,2016-02-12,2016,2,,,0.8359,132.89
Agrabad,2016-02-13,2016,2,0.6343,69.64,0.8408,131.83
Agrabad,2016-02-14,2016,2,1.1054,115.35,0.8561,133.88
Agrabad,2016-02-15,2016,2,0.8847,117.64,0.8588,136.86
Agrabad,2016-02-16,2016,2,0.7774,204.85,0.8603,140.8
Agrabad,2016-02-17,2016,2,1.0285,142.57,0.8659,141.54
Agrabad,2016-02-18,2016,2,0.9016,155.49,0.8635,142.23
Agrabad,2016-02-19,2016,2,0.9736,140.57,0.859,142.25
Agrabad,2016-02-20,2016,2,0.328,,0.8489,142.36
Agrabad,2016-02-21,2016,2,1.2902,,0.8648,142.47
Agrabad,2016-02-22,2016,2,,,0.8595,142.57
Agrabad,2016-02-23,2016,2,,,0.8541,142.68
Agrabad,2016-02-24,2016,2,,,0.8487,142.79
Agrabad,2016-02-25,2016,2,,,0.8434,142.89
Agrabad,2016-02-26,2016,2,,,0.838,143.0
Agrabad,2016-02-27,2016,2,,,0.8327,143.11
Agrabad,2016-02-28,2016,2,0.7239,,0.8273,143.22
Agrabad,2016-02-29,2016,2,0.844,,0.8271,143.32
Agrabad,2016-03-01,2016,3,0.769,171.12,0.8261,143.43
Agrabad,2016-03-02,2016,3,0.7986,146.97,0.8279,142.15
Agrabad,2016-03-03,2016,3,,,0.8312,140.63
Agrabad,2016-03-04,2016,3,0.5458,,0.8345,139.12
Agrabad,2016-03-05,2016,3,0.4282,,0.8522,137.6
Agrabad,2016-03-06,2016,3,0.8344,,0.8912,136.08
Agrabad,2016-03-07,2016,3,1.4291,,0.9329,134.56
Agrabad,2016-03-08,2016,3,1.093,,0.9499,133.04
Agrabad,2016-03-09,2016,3,1.0045,,0.9597,131.53
Agrabad,2016-03-10,2016,3,1.6501,,0.9673,130.01
Agrabad,2016-03-11,2016,3,0.9251,,0.9407,128.49
Agrabad,2016-03-12,2016,3,,,0.9149,126.97
Agrabad,2016-03-13,2016,3,1.2022,,0.8891,125.45
Agrabad,2016-03-14,2016,3,0.525,,0.8476,123.93
Agrabad,2016-03-15,2016,3,0.3903,,0.8223,122.42
Agrabad,2016-03-16,2016,3,,,0.8186,120.9
Agrabad,2016-03-17,2016,3,0.8234,,0.8149,119.38
Agrabad,2016-03-18,2016,3,0.6608,,0.8107,117.86
Agrabad,2016-03-19,2016,3,1.3398,,0.8141,116.34
Agrabad,2016-03-20,2016,3,,,0.7912,114.82
Agrabad,2016-03-21,2016,3,,,0.7682,113.31
Agrabad,2016-03-22,2016,3,0.6299,,0.7453,111.79
Agrabad,2016-03-23,2016,3,0.6615,,0.7281,110.27
Agrabad,2016-03-24,2016,3,0.1922,,0.7143,108.75
Agrabad,2016-03-25,2016,3,0.6664,,0.7266,107.23
Agrabad,2016-03-26,2016,3,,,0.7418,105.72
Agrabad,2016-03-27,2016,3,0.7299,,0.7571,104.2
Agrabad,2016-03-28,2016,3,,,0.7738,102.68
Agrabad,2016-03-29,2016,3,,,0.7904,101.16
Agrabad,2016-03-30,2016,3,1.0759,,0.807,99.64
Agrabad,2016-03-31,2016,3,,,0.8102,98.12
