Monitoring_Station,Date,Year,Month,AOD,PM2.5
Agrabad,2015-07-06,2015,7,,35.02
Agrabad,2015-07-07,2015,7,,39.78
Agrabad,2015-07-08,2015,7,,30.1
Agrabad,2015-07-09,2015,7,,27.21
Agrabad,2015-07-10,2015,7,,30.73
Agrabad,2015-07-11,2015,7,,30.73
Agrabad,2015-07-12,2015,7,,32.02
Agrabad,2015-07-13,2015,7,,30.43
Agrabad,2015-07-14,2015,7,,34.33
Agrabad,2015-07-15,2015,7,,29.51
Agrabad,2015-07-16,2015,7,,22.16
Agrabad,2015-07-17,2015,7,,21.86
Agrabad,2015-07-18,2015,7,,22.52
Agrabad,2015-07-19,2015,7,,19.4
Agrabad,2015-07-20,2015,7,,17.92
Agrabad,2015-07-21,2015,7,,18.3
Agrabad,2015-07-22,2015,7,,20.29
Agrabad,2015-07-23,2015,7,,20.88
Agrabad,2015-07-24,2015,7,,17.62
Agrabad,2015-07-25,2015,7,,13.65
Agrabad,2015-07-26,2015,7,,12.42
Agrabad,2015-07-27,2015,7,,11.54
Agrabad,2015-07-28,2015,7,,12.47
Agrabad,2015-07-29,2015,7,,9.87
Agrabad,2015-07-30,2015,7,,7.25
Agrabad,2015-07-31,2015,7,,
Agrabad,2015-08-01,2015,8,,17.4
Agrabad,2015-08-02,2015,8,,
Agrabad,2015-08-03,2015,8,0.9222,
Agrabad,2015-08-04,2015,8,,
Agrabad,2015-08-05,2015,8,,
Agrabad,2015-08-06,2015,8,,33.49
Agrabad,2015-08-07,2015,8,,37.95
Agrabad,2015-08-08,2015,8,0.95,27.25
Agrabad,2015-08-09,2015,8,0.4303,33.49
Agrabad,2015-08-10,2015,8,,28.61
Agrabad,2015-08-11,2015,8,,18.35
Agrabad,2015-08-12,2015,8,,17.03
Agrabad,2015-08-13,2015,8,,23.64
Agrabad,2015-08-14,2015,8,,27.17
Agrabad,2015-08-15,2015,8,,23.13
Agrabad,2015-08-16,2015,8,,18.62
Agrabad,2015-08-17,2015,8,,21.38
Agrabad,2015-08-18,2015,8,,17.83
Agrabad,2015-08-19,2015,8,,20.25
Agrabad,2015-08-20,2015,8,,25.64
Agrabad,2015-08-21,2015,8,,24.62
Agrabad,2015-08-22,2015,8,,25.82
Agrabad,2015-08-23,2015,8,,20.96
Agrabad,2015-08-24,2015,8,,28.95
Agrabad,2015-08-25,2015,8,0.8371,26.9
Agrabad,2015-08-26,2015,8,,25.73
Agrabad,2015-08-27,2015,8,,25.61
Agrabad,2015-08-28,2015,8,,18.51
Agrabad,2015-08-29,2015,8,,15.5
Agrabad,2015-08-30,2015,8,,25.02
Agrabad,2015-08-31,2015,8,,22.76
Agrabad,2015-09-01,2015,9,,18.89
Agrabad,2015-09-02,2015,9,,16.8
Agrabad,2015-09-03,2015,9,,38.81
Agrabad,2015-09-04,2015,9,,38.43
Agrabad,2015-09-05,2015,9,,37.05
Agrabad,2015-09-06,2015,9,,37.28
Agrabad,2015-09-07,2015,9,,24.84
Agrabad,2015-09-08,2015,9,1.497,34.09
Agrabad,2015-09-09,2015,9,1.2328,45.81
Agrabad,2015-09-10,2015,9,,35.25
Agrabad,2015-09-11,2015,9,0.7723,28.28
Agrabad,2015-09-12,2015,9,,17.86
Agrabad,2015-09-13,2015,9,,38.67
Agrabad,2015-09-14,2015,9,,25.77
Agrabad,2015-09-15,2015,9,,27.04
Agrabad,2015-09-16,2015,9,,26.63
Agrabad,2015-09-17,2015,9,,27.17
Agrabad,2015-09-18,2015,9,,25.59
Agrabad,2015-09-19,2015,9,,10.38
Agrabad,2015-09-20,2015,9,,10.15
Agrabad,2015-09-21,2015,9,,17.36
Agrabad,2015-09-22,2015,9,,20.7
Agrabad,2015-09-23,2015,9,,19.19
Agrabad,2015-09-24,2015,9,,23.76
Agrabad,2015-09-25,2015,9,0.1995,28.32
Agrabad,2015-09-26,2015,9,0.6825,52.05
Agrabad,2015-09-27,2015,9,0.7237,51.78
Agrabad,2015-09-28,2015,9,0.7537,66.37
Agrabad,2015-09-29,2015,9,0.1266,40.68
Agrabad,2015-09-30,2015,9,,42.07
Agrabad,2015-10-01,2015,10,,26.35
Agrabad,2015-10-02,2015,10,1.297,36.73
Agrabad,2015-10-03,2015,10,1.568,28.87
Agrabad,2015-10-04,2015,10,,24.97
Agrabad,2015-10-05,2015,10,0.107,31.97
Agrabad,2015-10-06,2015,10,,43.3
Agrabad,2015-10-07,2015,10,,13.37
Agrabad,2015-10-08,2015,10,,16.58
Agrabad,2015-10-09,2015,10,,26.81
Agrabad,2015-10-10,2015,10,,24.02
Agrabad,2015-10-11,2015,10,,35.6
Agrabad,2015-10-12,2015,10,,29.77
Agrabad,2015-10-13,2015,10,0.5542,24.2
Agrabad,2015-10-14,2015,10,0.5737,33.84
Agrabad,2015-10-15,2015,10,0.7714,53.1
Agrabad,2015-10-16,2015,10,0.583,53.16
Agrabad,2015-10-17,2015,10,0.6654,55.08
Agrabad,2015-10-18,2015,10,0.5292,58.07
Agrabad,2015-10-19,2015,10,0.7222,53.28
Agrabad,2015-10-20,2015,10,0.4908,90.69
Agrabad,2015-10-21,2015,10,1.0019,74.26
Agrabad,2015-10-22,2015,10,1.1913,75.96
Agrabad,2015-10-23,2015,10,0.5551,54.42
Agrabad,2015-10-24,2015,10,0.5111,58.94
Agrabad,2015-10-25,2015,10,0.6036,68.79
Agrabad,2015-10-26,2015,10,0.5534,63.99
Agrabad,2015-10-27,2015,10,0.1086,61.23
Agrabad,2015-10-28,2015,10,,87.99
Agrabad,2015-10-29,2015,10,,70.9
Agrabad,2015-10-30,2015,10,,36.48
Agrabad,2015-10-31,2015,10,,21.04
Agrabad,2015-11-01,2015,11,0.24,21.63
Agrabad,2015-11-02,2015,11,0.3028,52.61
Agrabad,2015-11-03,2015,11,0.1542,50.55
Agrabad,2015-11-04,2015,11,0.429,84.78
Agrabad,2015-11-05,2015,11,0.2364,73.09
Agrabad,2015-11-06,2015,11,0.7332,53.03
Agrabad,2015-11-07,2015,11,0.6084,61.12
Agrabad,2015-11-08,2015,11,0.2193,79.27
Agrabad,2015-11-09,2015,11,0.8203,81.37
Agrabad,2015-11-10,2015,11,0.2977,113.03
Agrabad,2015-11-11,2015,11,0.4755,134.14
Agrabad,2015-11-12,2015,11,0.5135,72.51
Agrabad,2015-11-13,2015,11,1.176,84.69
Agrabad,2015-11-14,2015,11,1.2012,81.92
Agrabad,2015-11-15,2015,11,0.3267,108.01
Agrabad,2015-11-16,2015,11,,153.26
Agrabad,2015-11-17,2015,11,,147.4
Agrabad,2015-11-18,2015,11,0.7946,
Agrabad,2015-11-19,2015,11,0.392,98.21
Agrabad,2015-11-20,2015,11,0.122,54.45
Agrabad,2015-11-21,2015,11,0.1826,52.32
Agrabad,2015-11-22,2015,11,0.2358,51.12
Agrabad,2015-11-23,2015,11,0.2691,54.43
Agrabad,2015-11-24,2015,11,0.5534,96.08
Agrabad,2015-11-25,2015,11,0.588,85.74
Agrabad,2015-11-26,2015,11,0.4653,97.71
Agrabad,2015-11-27,2015,11,0.6492,110.16
Agrabad,2015-11-28,2015,11,0.6537,97.81
Agrabad,2015-11-29,2015,11,1.0279,87.42
Agrabad,2015-11-30,2015,11,0.0237,86.3
Agrabad,2015-12-01,2015,12,,123.2
Agrabad,2015-12-02,2015,12,,122.2
Agrabad,2015-12-03,2015,12,0.7869,108.18
Agrabad,2015-12-04,2015,12,0.8682,114.47
Agrabad,2015-12-05,2015,12,1.5156,90.37
Agrabad,2015-12-06,2015,12,1.0353,123.65
Agrabad,2015-12-07,2015,12,1.501,121.31
Agrabad,2015-12-08,2015,12,0.6022,121.72
Agrabad,2015-12-09,2015,12,0.7268,126.09
Agrabad,2015-12-10,2015,12,,145.32
Agrabad,2015-12-11,2015,12,1.652,120.97
Agrabad,2015-12-12,2015,12,,148.23
Agrabad,2015-12-13,2015,12,,139.77
Agrabad,2015-12-14,2015,12,,122.01
Agrabad,2015-12-15,2015,12,0.9836,102.35
Agrabad,2015-12-16,2015,12,0.7802,120.52
Agrabad,2015-12-17,2015,12,,165.16
Agrabad,2015-12-18,2015,12,1.4748,135.84
Agrabad,2015-12-19,2015,12,0.8278,91.25
Agrabad,2015-12-20,2015,12,1.158,157.21
Agrabad,2015-12-21,2015,12,1.3298,130.18
Agrabad,2015-12-22,2015,12,0.8377,115.19
Agrabad,2015-12-23,2015,12,1.6977,103.52
Agrabad,2015-12-24,2015,12,,76.04
Agrabad,2015-12-25,2015,12,0.7174,71.6
Agrabad,2015-12-26,2015,12,0.5593,96.52
Agrabad,2015-12-27,2015,12,0.879,134.42
Agrabad,2015-12-28,2015,12,0.9762,207.68
Agrabad,2015-12-29,2015,12,0.0897,205.05
Agrabad,2015-12-30,2015,12,0.4459,218.3
Agrabad,2015-12-31,2015,12,,142.9
Agrabad,2016-01-01,2016,1,0.3672,125.73
Agrabad,2016-01-02,2016,1,0.1927,134.87
Agrabad,2016-01-03,2016,1,0.6344,
Agrabad,2016-01-04,2016,1,1.0602,
Agrabad,2016-01-05,2016,1,0.4283,
Agrabad,2016-01-06,2016,1,0.4063,
Agrabad,2016-01-07,2016,1,0.0099,
Agrabad,2016-01-08,2016,1,0.6107,
Agrabad,2016-01-09,2016,1,,
Agrabad,2016-01-10,2016,1,1.098,
Agrabad,2016-01-11,2016,1,0.8397,
Agrabad,2016-01-12,2016,1,0.2423,
Agrabad,2016-01-13,2016,1,0.9682,169.75
Agrabad,2016-01-14,2016,1,,193.43
Agrabad,2016-01-15,2016,1,0.4995,159.86
Agrabad,2016-01-16,2016,1,0.7923,169.66
Agrabad,2016-01-17,2016,1,0.7823,147.18
Agrabad,2016-01-18,2016,1,0.6716,155.75
Agrabad,2016-01-19,2016,1,0.7281,154.52
Agrabad,2016-01-20,2016,1,0.7502,131.14
Agrabad,2016-01-21,2016,1,,128.67
Agrabad,2016-01-22,2016,1,0.7005,117.43
Agrabad,2016-01-23,2016,1,0.5738,138.36
Agrabad,2016-01-24,2016,1,0.362,126.47
Agrabad,2016-01-25,2016,1,0.3382,113.83
Agrabad,2016-01-26,2016,1,0.4256,140.32
Agrabad,2016-01-27,2016,1,0.6097,134.54
Agrabad,2016-01-28,2016,1,2.9087,158.78
Agrabad,2016-01-29,2016,1,0.8925,143.13
Agrabad,2016-01-30,2016,1,1.1991,166.88
Agrabad,2016-01-31,2016,1,,172.56
Agrabad,2016-02-01,2016,2,,112.21
Agrabad,2016-02-02,2016,2,0.7143,165.44
Agrabad,2016-02-03,2016,2,1.0914,
Agrabad,2016-02-04,2016,2,1.1373,
Agrabad,2016-02-05,2016,2,0.7536,
Agrabad,2016-02-06,2016,2,0.5626,
Agrabad,2016-02-07,2016,2,0.2995,
Agrabad,2016-02-08,2016,2,0.5829,
Agrabad,2016-02-09,2016,2,,
Agrabad,2016-02-10,2016,2,,
Agrabad,2016-02-11,2016,2,1.0362,
Agrabad,2016-02-12,2016,2,,
Agrabad,2016-02-13,2016,2,0.6343,69.64
Agrabad,2016-02-14,2016,2,1.1054,115.35
Agrabad,2016-02-15,2016,2,0.8847,117.64
Agrabad,2016-02-16,2016,2,0.7774,204.85
Agrabad,2016-02-17,2016,2,1.0285,142.57
Agrabad,2016-02-18,2016,2,0.9016,155.49
Agrabad,2016-02-19,2016,2,0.9736,140.57
Agrabad,2016-02-20,2016,2,0.328,
Agrabad,2016-02-21,2016,2,1.2902,
Agrabad,2016-02-22,2016,2,,
Agrabad,2016-02-23,2016,2,,
Agrabad,2016-02-24,2016,2,,
Agrabad,2016-02-25,2016,2,,
Agrabad,2016-02-26,2016,2,,
Agrabad,2016-02-27,2016,2,,
Agrabad,2016-02-28,2016,2,0.7239,
Agrabad,2016-02-29,2016,2,0.844,
Agrabad,2016-03-01,2016,3,0.769,171.12
Agrabad,2016-03-02,2016,3,0.7986,146.97
Agrabad,2016-03-03,2016,3,,
Agrabad,2016-03-04,2016,3,0.5458,
Agrabad,2016-03-05,2016,3,0.4282,
Agrabad,2016-03-06,2016,3,0.8344,
Agrabad,2016-03-07,2016,3,1.4291,
Agrabad,2016-03-08,2016,3,1.093,
Agrabad,2016-03-09,2016,3,1.0045,
Agrabad,2016-03-10,2016,3,1.6501,
Agrabad,2016-03-11,2016,3,0.9251,
Agrabad,2016-03-12,2016,3,,
Agrabad,2016-03-13,2016,3,1.2022,
Agrabad,2016-03-14,2016,3,0.525,
Agrabad,2016-03-15,2016,3,0.3903,
Agrabad,2016-03-16,2016,3,,
Agrabad,2016-03-17,2016,3,0.8234,
Agrabad,2016-03-18,2016,3,0.6608,
Agrabad,2016-03-19,2016,3,1.3398,
Agrabad,2016-03-20,2016,3,,
Agrabad,2016-03-21,2016,3,,
Agrabad,2016-03-22,2016,3,0.6299,
Agrabad,2016-03-23,2016,3,0.6615,
Agrabad,2016-03-24,2016,3,0.1922,
Agrabad,2016-03-25,2016,3,0.6664,
Agrabad,2016-03-26,2016,3,,
Agrabad,2016-03-27,2016,3,0.7299,
Agrabad,2016-03-28,2016,3,,
Agrabad,2016-03-29,2016,3,,
Agrabad,2016-03-30,2016,3,1.0759,
Agrabad,2016-03-31,2016,3,,
Agrabad,2016-04-01,2016,4,,170.49
Agrabad,2016-04-02,2016,4,0.9983,106.15
Agrabad,2016-04-03,2016,4,,
Agrabad,2016-04-04,2016,4,,
Agrabad,2016-04-05,2016,4,,
Agrabad,2016-04-06,2016,4,,
Agrabad,2016-04-07,2016,4,0.7089,
Agrabad,2016-04-08,2016,4,,31.03
Agrabad,2016-04-09,2016,4,0.6386,30.29
Agrabad,2016-04-10,2016,4,,30.71
Agrabad,2016-04-11,2016,4,1.1781,33.1
Agrabad,2016-04-12,2016,4,,36.38
Agrabad,2016-04-13,2016,4,0.3388,35.3
Agrabad,2016-04-14,2016,4,0.5315,
Agrabad,2016-04-15,2016,4,,28.5
Agrabad,2016-04-16,2016,4,0.8059,24.33
Agrabad,2016-04-17,2016,4,,24.66
Agrabad,2016-04-18,2016,4,,29.88
Agrabad,2016-04-19,2016,4,1.3284,33.56
Agrabad,2016-04-20,2016,4,0.7019,41.83
Agrabad,2016-04-21,2016,4,,32.69
Agrabad,2016-04-22,2016,4,,28.0
Agrabad,2016-04-23,2016,4,,26.43
Agrabad,2016-04-24,2016,4,,28.05
Agrabad,2016-04-25,2016,4,,27.64
Agrabad,2016-04-26,2016,4,0.823,21.63
Agrabad,2016-04-27,2016,4,0.6234,23.97
Agrabad,2016-04-28,2016,4,0.9591,33.46
Agrabad,2016-04-29,2016,4,,27.12
Agrabad,2016-04-30,2016,4,0.9452,32.45
Agrabad,2016-05-01,2016,5,1.0573,96.37
Agrabad,2016-05-02,2016,5,1.527,75.8
Agrabad,2016-05-03,2016,5,1.5044,41.64
Agrabad,2016-05-04,2016,5,,44.5
Agrabad,2016-05-05,2016,5,0.84,64.79
Agrabad,2016-05-06,2016,5,0.8704,38.54
Agrabad,2016-05-07,2016,5,,41.54
Agrabad,2016-05-08,2016,5,0.5758,53.5
Agrabad,2016-05-09,2016,5,,31.69
Agrabad,2016-05-10,2016,5,0.9782,35.86
Agrabad,2016-05-11,2016,5,0.4676,33.85
Agrabad,2016-05-12,2016,5,1.0984,34.25
Agrabad,2016-05-13,2016,5,,40.48
Agrabad,2016-05-14,2016,5,0.9304,29.38
Agrabad,2016-05-15,2016,5,,30.66
Agrabad,2016-05-16,2016,5,,23.85
Agrabad,2016-05-17,2016,5,,27.94
Agrabad,2016-05-18,2016,5,0.8374,24.1
Agrabad,2016-05-19,2016,5,,61.61
Agrabad,2016-05-20,2016,5,,19.46
Agrabad,2016-05-21,2016,5,,
Agrabad,2016-05-22,2016,5,,30.17
Agrabad,2016-05-23,2016,5,1.65,32.43
Agrabad,2016-05-24,2016,5,,36.88
Agrabad,2016-05-25,2016,5,,41.43
Agrabad,2016-05-26,2016,5,,30.6
Agrabad,2016-05-27,2016,5,,34.37
Agrabad,2016-05-28,2016,5,0.988,33.65
Agrabad,2016-05-29,2016,5,,36.89
Agrabad,2016-05-30,2016,5,0.1244,37.2
Agrabad,2016-05-31,2016,5,,37.7
Agrabad,2016-06-01,2016,6,,106.82
Agrabad,2016-06-02,2016,6,0.8516,78.6
Agrabad,2016-06-03,2016,6,0.706,31.3
Agrabad,2016-06-04,2016,6,,21.95
Agrabad,2016-06-05,2016,6,0.7831,20.39
Agrabad,2016-06-06,2016,6,,21.08
Agrabad,2016-06-07,2016,6,,12.0
Agrabad,2016-06-08,2016,6,,
Agrabad,2016-06-09,2016,6,,13.92
Agrabad,2016-06-10,2016,6,0.665,20.04
Agrabad,2016-06-11,2016,6,,27.09
Agrabad,2016-06-12,2016,6,,22.76
Agrabad,2016-06-13,2016,6,,41.67
Agrabad,2016-06-14,2016,6,,30.67
Agrabad,2016-06-15,2016,6,,27.75
Agrabad,2016-06-16,2016,6,1.9492,30.0
Agrabad,2016-06-17,2016,6,,17.12
Agrabad,2016-06-18,2016,6,,20.1
Agrabad,2016-06-19,2016,6,0.9807,17.94
Agrabad,2016-06-20,2016,6,,16.92
Agrabad,2016-06-21,2016,6,,17.74
Agrabad,2016-06-22,2016,6,,17.55
Agrabad,2016-06-23,2016,6,,18.71
Agrabad,2016-06-24,2016,6,,16.1
Agrabad,2016-06-25,2016,6,0.5637,31.57
Agrabad,2016-06-26,2016,6,0.5638,25.24
Agrabad,2016-06-27,2016,6,0.6185,25.59
Agrabad,2016-06-28,2016,6,0.5928,17.15
Agrabad,2016-06-29,2016,6,,20.09
Agrabad,2016-06-30,2016,6,,16.74
Agrabad,2016-07-01,2016,7,,74.78
Agrabad,2016-07-02,2016,7,,82.3
Agrabad,2016-07-03,2016,7,,10.08
Agrabad,2016-07-04,2016,7,,16.29
Agrabad,2016-07-05,2016,7,,11.36
Agrabad,2016-07-06,2016,7,,15.83
Agrabad,2016-07-07,2016,7,,14.18
Agrabad,2016-07-08,2016,7,,14.52
Agrabad,2016-07-09,2016,7,,11.69
Agrabad,2016-07-10,2016,7,,10.39
Agrabad,2016-07-11,2016,7,0.74,10.02
Agrabad,2016-07-12,2016,7,,16.39
Agrabad,2016-07-13,2016,7,,16.75
Agrabad,2016-07-14,2016,7,,21.42
Agrabad,2016-07-15,2016,7,,15.24
Agrabad,2016-07-16,2016,7,,14.76
Agrabad,2016-07-17,2016,7,,20.34
Agrabad,2016-07-18,2016,7,,21.08
Agrabad,2016-07-19,2016,7,,22.01
Agrabad,2016-07-20,2016,7,,18.25
Agrabad,2016-07-21,2016,7,,17.08
Agrabad,2016-07-22,2016,7,,15.59
Agrabad,2016-07-23,2016,7,,16.02
Agrabad,2016-07-24,2016,7,,16.06
Agrabad,2016-07-25,2016,7,,14.79
Agrabad,2016-07-26,2016,7,,29.38
Agrabad,2016-07-27,2016,7,,23.17
Agrabad,2016-07-28,2016,7,0.5458,17.94
Agrabad,2016-07-29,2016,7,0.6849,20.39
Agrabad,2016-07-30,2016,7,,22.24
Agrabad,2016-07-31,2016,7,0.508,19.88
Agrabad,2016-08-01,2016,8,,88.93
Agrabad,2016-08-02,2016,8,,139.95
Agrabad,2016-08-03,2016,8,0.468,18.81
Agrabad,2016-08-04,2016,8,,14.25
Agrabad,2016-08-05,2016,8,,11.24
Agrabad,2016-08-06,2016,8,,15.87
Agrabad,2016-08-07,2016,8,,15.87
Agrabad,2016-08-08,2016,8,,13.01
Agrabad,2016-08-09,2016,8,,13.04
Agrabad,2016-08-10,2016,8,,11.64
Agrabad,2016-08-11,2016,8,,24.29
Agrabad,2016-08-12,2016,8,,21.58
Agrabad,2016-08-13,2016,8,,17.0
Agrabad,2016-08-14,2016,8,,19.47
Agrabad,2016-08-15,2016,8,,19.55
Agrabad,2016-08-16,2016,8,,14.34
Agrabad,2016-08-17,2016,8,,12.66
Agrabad,2016-08-18,2016,8,,27.85
Agrabad,2016-08-19,2016,8,,30.7
Agrabad,2016-08-20,2016,8,,36.55
Agrabad,2016-08-21,2016,8,,27.53
Agrabad,2016-08-22,2016,8,0.1382,32.36
Agrabad,2016-08-23,2016,8,0.674,32.12
Agrabad,2016-08-24,2016,8,,31.28
Agrabad,2016-08-25,2016,8,0.9512,28.84
Agrabad,2016-08-26,2016,8,,30.89
Agrabad,2016-08-27,2016,8,0.4205,19.87
Agrabad,2016-08-28,2016,8,,16.29
Agrabad,2016-08-29,2016,8,,25.47
Agrabad,2016-08-30,2016,8,,18.03
Agrabad,2016-08-31,2016,8,,13.99
Agrabad,2016-09-01,2016,9,,75.06
Agrabad,2016-09-02,2016,9,,70.13
Agrabad,2016-09-03,2016,9,,15.24
Agrabad,2016-09-04,2016,9,,12.59
Agrabad,2016-09-05,2016,9,,14.71
Agrabad,2016-09-06,2016,9,0.867,25.72
Agrabad,2016-09-07,2016,9,,30.68
Agrabad,2016-09-08,2016,9,,34.37
Agrabad,2016-09-09,2016,9,,33.38
Agrabad,2016-09-10,2016,9,,31.66
Agrabad,2016-09-11,2016,9,,25.16
Agrabad,2016-09-12,2016,9,,22.39
Agrabad,2016-09-13,2016,9,0.698,20.26
Agrabad,2016-09-14,2016,9,0.4063,16.65
Agrabad,2016-09-15,2016,9,,20.97
Agrabad,2016-09-16,2016,9,,16.56
Agrabad,2016-09-17,2016,9,0.7565,14.86
Agrabad,2016-09-18,2016,9,,18.32
Agrabad,2016-09-19,2016,9,,21.23
Agrabad,2016-09-20,2016,9,,20.39
Agrabad,2016-09-21,2016,9,0.6215,19.96
Agrabad,2016-09-22,2016,9,,16.51
Agrabad,2016-09-23,2016,9,,17.96
Agrabad,2016-09-24,2016,9,,18.04
Agrabad,2016-09-25,2016,9,,20.72
Agrabad,2016-09-26,2016,9,,19.26
Agrabad,2016-09-27,2016,9,,29.12
Agrabad,2016-09-28,2016,9,,26.14
Agrabad,2016-09-29,2016,9,0.459,16.07
Agrabad,2016-09-30,2016,9,0.4815,19.94
Agrabad,2016-10-01,2016,10,,38.23
Agrabad,2016-10-02,2016,10,,70.86
Agrabad,2016-10-03,2016,10,,30.29
Agrabad,2016-10-04,2016,10,,26.8
Agrabad,2016-10-05,2016,10,0.928,27.45
Agrabad,2016-10-06,2016,10,0.0917,21.22
Agrabad,2016-10-07,2016,10,,26.04
Agrabad,2016-10-08,2016,10,,15.54
Agrabad,2016-10-09,2016,10,,26.87
Agrabad,2016-10-10,2016,10,,19.45
Agrabad,2016-10-11,2016,10,,16.71
Agrabad,2016-10-12,2016,10,,16.1
Agrabad,2016-10-13,2016,10,,40.08
Agrabad,2016-10-14,2016,10,0.0704,44.84
Agrabad,2016-10-15,2016,10,0.1764,37.8
Agrabad,2016-10-16,2016,10,0.1575,48.13
Agrabad,2016-10-17,2016,10,0.4152,46.3
Agrabad,2016-10-18,2016,10,0.2285,55.74
Agrabad,2016-10-19,2016,10,0.2447,52.29
Agrabad,2016-10-20,2016,10,0.2089,60.21
Agrabad,2016-10-21,2016,10,0.4365,64.92
Agrabad,2016-10-22,2016,10,0.4879,64.44
Agrabad,2016-10-23,2016,10,0.0605,41.07
Agrabad,2016-10-24,2016,10,0.2232,57.74
Agrabad,2016-10-25,2016,10,,66.05
Agrabad,2016-10-26,2016,10,,57.65
Agrabad,2016-10-27,2016,10,,45.1
Agrabad,2016-10-28,2016,10,,30.65
Agrabad,2016-10-29,2016,10,0.0456,22.36
Agrabad,2016-10-30,2016,10,0.3275,29.18
Agrabad,2016-10-31,2016,10,0.3617,39.86
Agrabad,2016-11-01,2016,11,0.0882,86.54
Agrabad,2016-11-02,2016,11,0.0742,74.31
Agrabad,2016-11-03,2016,11,,29.48
Agrabad,2016-11-04,2016,11,,37.1
Agrabad,2016-11-05,2016,11,,18.01
Agrabad,2016-11-06,2016,11,0.2697,24.97
Agrabad,2016-11-07,2016,11,0.2389,28.96
Agrabad,2016-11-08,2016,11,0.5995,72.19
Agrabad,2016-11-09,2016,11,0.3968,74.41
Agrabad,2016-11-10,2016,11,0.9355,81.88
Agrabad,2016-11-11,2016,11,0.9132,101.31
Agrabad,2016-11-12,2016,11,0.4864,123.8
Agrabad,2016-11-13,2016,11,0.2682,111.08
Agrabad,2016-11-14,2016,11,0.674,63.45
Agrabad,2016-11-15,2016,11,0.3684,77.94
Agrabad,2016-11-16,2016,11,0.2806,53.14
Agrabad,2016-11-17,2016,11,0.2049,49.06
Agrabad,2016-11-18,2016,11,0.3589,43.61
Agrabad,2016-11-19,2016,11,0.5244,66.9
Agrabad,2016-11-20,2016,11,0.5757,109.53
Agrabad,2016-11-21,2016,11,0.2705,84.35
Agrabad,2016-11-22,2016,11,0.3601,105.8
Agrabad,2016-11-23,2016,11,0.8599,100.01
Agrabad,2016-11-24,2016,11,0.7245,91.72
Agrabad,2016-11-25,2016,11,1.2688,67.97
Agrabad,2016-11-26,2016,11,1.3249,99.61
Agrabad,2016-11-27,2016,11,0.695,97.85
Agrabad,2016-11-28,2016,11,0.4066,93.67
Agrabad,2016-11-29,2016,11,0.3184,93.09
Agrabad,2016-11-30,2016,11,0.3274,109.34
Agrabad,2016-12-01,2016,12,,137.16
Agrabad,2016-12-02,2016,12,0.3839,89.15
Agrabad,2016-12-03,2016,12,0.2198,69.46
Agrabad,2016-12-04,2016,12,0.4679,58.52
Agrabad,2016-12-05,2016,12,0.3136,88.64
Agrabad,2016-12-06,2016,12,0.2166,105.49
Agrabad,2016-12-07,2016,12,0.1514,81.43
Agrabad,2016-12-08,2016,12,0.0235,80.17
Agrabad,2016-12-09,2016,12,0.3818,86.76
Agrabad,2016-12-10,2016,12,0.3833,87.18
Agrabad,2016-12-11,2016,12,0.4517,87.0
Agrabad,2016-12-12,2016,12,0.4546,139.86
Agrabad,2016-12-13,2016,12,0.6513,148.22
Agrabad,2016-12-14,2016,12,0.8768,151.13
Agrabad,2016-12-15,2016,12,0.7343,168.69
Agrabad,2016-12-16,2016,12,0.7858,125.3
Agrabad,2016-12-17,2016,12,0.8057,140.14
Agrabad,2016-12-18,2016,12,1.1939,179.73
Agrabad,2016-12-19,2016,12,1.2747,189.34
Agrabad,2016-12-20,2016,12,1.4376,280.0
Agrabad,2016-12-21,2016,12,0.7601,192.37
Agrabad,2016-12-22,2016,12,1.5891,198.31
Agrabad,2016-12-23,2016,12,1.2553,201.08
Agrabad,2016-12-24,2016,12,0.6684,122.27
Agrabad,2016-12-25,2016,12,1.0282,159.83
Agrabad,2016-12-26,2016,12,1.3389,187.17
Agrabad,2016-12-27,2016,12,0.5711,150.82
Agrabad,2016-12-28,2016,12,0.2124,107.5
Agrabad,2016-12-29,2016,12,0.7428,128.12
Agrabad,2016-12-30,2016,12,0.7532,196.72
Agrabad,2016-12-31,2016,12,,166.4
Agrabad,2017-01-01,2017,1,0.1449,161.46
Agrabad,2017-01-02,2017,1,0.2485,172.69
Agrabad,2017-01-03,2017,1,0.2648,140.61
Agrabad,2017-01-04,2017,1,0.2721,
Agrabad,2017-01-05,2017,1,0.2281,
Agrabad,2017-01-06,2017,1,0.1448,
Agrabad,2017-01-07,2017,1,0.2985,
Agrabad,2017-01-08,2017,1,0.5436,
Agrabad,2017-01-09,2017,1,0.6484,
Agrabad,2017-01-10,2017,1,0.4376,
Agrabad,2017-01-11,2017,1,0.6359,
Agrabad,2017-01-12,2017,1,0.4045,
Agrabad,2017-01-13,2017,1,0.2119,93.99
Agrabad,2017-01-14,2017,1,0.2303,96.78
Agrabad,2017-01-15,2017,1,0.3557,165.56
Agrabad,2017-01-16,2017,1,0.3266,165.64
Agrabad,2017-01-17,2017,1,0.183,159.15
Agrabad,2017-01-18,2017,1,0.2387,162.05
Agrabad,2017-01-19,2017,1,0.249,129.66
Agrabad,2017-01-20,2017,1,0.0895,116.98
Agrabad,2017-01-21,2017,1,0.2983,139.36
Agrabad,2017-01-22,2017,1,0.2996,159.69
Agrabad,2017-01-23,2017,1,0.1687,162.27
